"Step","anthropic_dpo_gpt2_final - rewards_train/chosen","anthropic_dpo_gpt2_final - rewards_train/chosen__MIN","anthropic_dpo_gpt2_final - rewards_train/chosen__MAX"
"37296","-0.13732291333629595","-0.13732291333629595","-0.13732291333629595"
"37352","-0.14844849527192613","-0.14844849527192613","-0.14844849527192613"
"37408","-0.19228507286364524","-0.19228507286364524","-0.19228507286364524"
"37464","-0.1801719666691497","-0.1801719666691497","-0.1801719666691497"
"37520","-0.20267762288373584","-0.20267762288373584","-0.20267762288373584"
"37576","-0.22325654745606016","-0.22325654745606016","-0.22325654745606016"
"37632","-0.07700068561340838","-0.07700068561340838","-0.07700068561340838"
"37688","-0.1401153436381719","-0.1401153436381719","-0.1401153436381719"
"37744","-0.23405835771700367","-0.23405835771700367","-0.23405835771700367"
"37800","-0.1399517786691528","-0.1399517786691528","-0.1399517786691528"
"37856","-0.16263852437987225","-0.16263852437987225","-0.16263852437987225"
"37912","-0.10921597177123961","-0.10921597177123961","-0.10921597177123961"
"37968","-0.13171520225781327","-0.13171520225781327","-0.13171520225781327"
"38024","-0.12993421496260757","-0.12993421496260757","-0.12993421496260757"
"38080","-0.15956981728716832","-0.15956981728716832","-0.15956981728716832"
"38136","-0.13004325015162976","-0.13004325015162976","-0.13004325015162976"
"38192","-0.18285857022662336","-0.18285857022662336","-0.18285857022662336"
"38248","-0.17220737938381112","-0.17220737938381112","-0.17220737938381112"
"38304","-0.2328864396646774","-0.2328864396646774","-0.2328864396646774"
"38360","-0.14196923984854948","-0.14196923984854948","-0.14196923984854948"
"38416","-0.18329457546739528","-0.18329457546739528","-0.18329457546739528"
"38472","-0.1751331518559406","-0.1751331518559406","-0.1751331518559406"
"38528","-0.1301556595638734","-0.1301556595638734","-0.1301556595638734"
"38584","-0.12043901864429547","-0.12043901864429547","-0.12043901864429547"
"38640","-0.200819877985244","-0.200819877985244","-0.200819877985244"
"38696","-0.1518434273893945","-0.1518434273893945","-0.1518434273893945"
"38752","-0.21100356988608837","-0.21100356988608837","-0.21100356988608837"
"38808","-0.1655056881524312","-0.1655056881524312","-0.1655056881524312"
"38864","-0.2012623014258376","-0.2012623014258376","-0.2012623014258376"
"38920","-0.20422396750655025","-0.20422396750655025","-0.20422396750655025"
"38976","-0.1684949579454648","-0.1684949579454648","-0.1684949579454648"
"39032","-0.19179254264599876","-0.19179254264599876","-0.19179254264599876"
"39088","-0.17130581176994988","-0.17130581176994988","-0.17130581176994988"
"39144","-0.23610080383514287","-0.23610080383514287","-0.23610080383514287"
"39200","-0.1703356224267433","-0.1703356224267433","-0.1703356224267433"
"39256","-0.21345100620237645","-0.21345100620237645","-0.21345100620237645"
"39312","-0.19226809929629476","-0.19226809929629476","-0.19226809929629476"
"39368","-0.23274751074253194","-0.23274751074253194","-0.23274751074253194"
"39424","-0.2104194504887952","-0.2104194504887952","-0.2104194504887952"
"39480","-0.19350913524006805","-0.19350913524006805","-0.19350913524006805"
"39536","-0.13066075215586656","-0.13066075215586656","-0.13066075215586656"
"39592","-0.15049402881898763","-0.15049402881898763","-0.15049402881898763"
"39648","-0.15076710025702292","-0.15076710025702292","-0.15076710025702292"
"39704","-0.13335151972387393","-0.13335151972387393","-0.13335151972387393"
"39760","-0.1195643600343222","-0.1195643600343222","-0.1195643600343222"
"39816","-0.1497278056194773","-0.1497278056194773","-0.1497278056194773"
"39872","-0.19775723078055307","-0.19775723078055307","-0.19775723078055307"
"39928","-0.1512840301147662","-0.1512840301147662","-0.1512840301147662"
"39984","-0.15441507952831066","-0.15441507952831066","-0.15441507952831066"
"40040","-0.13506322956042519","-0.13506322956042519","-0.13506322956042519"
"40096","-0.14543082158767598","-0.14543082158767598","-0.14543082158767598"
"40152","-0.16855007932463195","-0.16855007932463195","-0.16855007932463195"
"40208","-0.2595730154134799","-0.2595730154134799","-0.2595730154134799"
"40264","-0.17881641612439125","-0.17881641612439125","-0.17881641612439125"
"40320","-0.17777303610152254","-0.17777303610152254","-0.17777303610152254"
"40376","-0.1473255397262013","-0.1473255397262013","-0.1473255397262013"
"40432","-0.17402270226739347","-0.17402270226739347","-0.17402270226739347"
"40488","-0.18771336130642644","-0.18771336130642644","-0.18771336130642644"
"40544","-0.15274259696404138","-0.15274259696404138","-0.15274259696404138"
"40600","-0.1796276082362359","-0.1796276082362359","-0.1796276082362359"
"40656","-0.17625390798639273","-0.17625390798639273","-0.17625390798639273"
"40712","-0.1887011269767148","-0.1887011269767148","-0.1887011269767148"
"40768","-0.1909709921455942","-0.1909709921455942","-0.1909709921455942"
"40824","-0.22722478410044764","-0.22722478410044764","-0.22722478410044764"
"40880","-0.25299137589414994","-0.25299137589414994","-0.25299137589414994"
"40936","-0.28093149901057285","-0.28093149901057285","-0.28093149901057285"
"40992","-0.23044399109979471","-0.23044399109979471","-0.23044399109979471"
"41048","-0.21047468630907437","-0.21047468630907437","-0.21047468630907437"
"41104","-0.26017531121033244","-0.26017531121033244","-0.26017531121033244"
"41160","-0.1571767833447666","-0.1571767833447666","-0.1571767833447666"
"41216","-0.23213552497327328","-0.23213552497327328","-0.23213552497327328"
"41272","-0.149058667414162","-0.149058667414162","-0.149058667414162"
"41328","-0.14575244780280627","-0.14575244780280627","-0.14575244780280627"
"41384","-0.18019096813562405","-0.18019096813562405","-0.18019096813562405"
"41440","-0.2150771493713061","-0.2150771493713061","-0.2150771493713061"
"41496","-0.21873270294357403","-0.21873270294357403","-0.21873270294357403"
"41552","-0.238121459648634","-0.238121459648634","-0.238121459648634"
"41608","-0.1843789980193833","-0.1843789980193833","-0.1843789980193833"
"41664","-0.18138741371997943","-0.18138741371997943","-0.18138741371997943"
"41720","-0.22645617893431336","-0.22645617893431336","-0.22645617893431336"
"41776","-0.18796619903150713","-0.18796619903150713","-0.18796619903150713"
"41832","-0.18951450055465102","-0.18951450055465102","-0.18951450055465102"
"41888","-0.22791514736794247","-0.22791514736794247","-0.22791514736794247"
"41944","-0.14904773663632417","-0.14904773663632417","-0.14904773663632417"
"42000","-0.2125458919229762","-0.2125458919229762","-0.2125458919229762"
"42056","-0.2057496719789924","-0.2057496719789924","-0.2057496719789924"
"42112","-0.19859278208847778","-0.19859278208847778","-0.19859278208847778"
"42168","-0.2121727293318448","-0.2121727293318448","-0.2121727293318448"
"42224","-0.18343520641792566","-0.18343520641792566","-0.18343520641792566"
"42280","-0.18484823255372854","-0.18484823255372854","-0.18484823255372854"
"42336","-0.15121675700841783","-0.15121675700841783","-0.15121675700841783"
"42392","-0.2128757236447806","-0.2128757236447806","-0.2128757236447806"
"42448","-0.24827226067039496","-0.24827226067039496","-0.24827226067039496"
"42504","-0.1467613898954975","-0.1467613898954975","-0.1467613898954975"
"42560","-0.19042288029838042","-0.19042288029838042","-0.19042288029838042"
"42616","-0.23674066636400917","-0.23674066636400917","-0.23674066636400917"
"42672","-0.1278022289789078","-0.1278022289789078","-0.1278022289789078"
"42728","-0.21095784409165694","-0.21095784409165694","-0.21095784409165694"
"42784","-0.1931487242860991","-0.1931487242860991","-0.1931487242860991"
"42840","-0.16478696058523687","-0.16478696058523687","-0.16478696058523687"
"42896","-0.14106081287415387","-0.14106081287415387","-0.14106081287415387"
"42952","-0.25062814267585054","-0.25062814267585054","-0.25062814267585054"
"43008","-0.21074120612077726","-0.21074120612077726","-0.21074120612077726"
"43064","-0.1806199459982357","-0.1806199459982357","-0.1806199459982357"
"43120","-0.2630938164656982","-0.2630938164656982","-0.2630938164656982"
"43176","-0.20671155669454797","-0.20671155669454797","-0.20671155669454797"
"43232","-0.20444415532498775","-0.20444415532498775","-0.20444415532498775"
"43288","-0.15750066049804445","-0.15750066049804445","-0.15750066049804445"
"43344","-0.13985108031192794","-0.13985108031192794","-0.13985108031192794"
"43400","-0.2501857147993481","-0.2501857147993481","-0.2501857147993481"
"43456","-0.17332835025930157","-0.17332835025930157","-0.17332835025930157"
"43512","-0.18690624226777194","-0.18690624226777194","-0.18690624226777194"
"43568","-0.21145940080350556","-0.21145940080350556","-0.21145940080350556"
"43624","-0.13120212398159006","-0.13120212398159006","-0.13120212398159006"
"43680","-0.19398980909803262","-0.19398980909803262","-0.19398980909803262"
"43736","-0.18135256018043341","-0.18135256018043341","-0.18135256018043341"
"43792","-0.18579350031419986","-0.18579350031419986","-0.18579350031419986"
"43848","-0.22375170095619978","-0.22375170095619978","-0.22375170095619978"
"43904","-0.22396276794825098","-0.22396276794825098","-0.22396276794825098"
"43960","-0.18944797691862428","-0.18944797691862428","-0.18944797691862428"
"44016","-0.1261442562972661","-0.1261442562972661","-0.1261442562972661"
"44072","-0.2142317884330017","-0.2142317884330017","-0.2142317884330017"
"44128","-0.20424805047029318","-0.20424805047029318","-0.20424805047029318"
"44184","-0.21400561263726559","-0.21400561263726559","-0.21400561263726559"
"44240","-0.20947524328100067","-0.20947524328100067","-0.20947524328100067"
"44296","-0.10376244039313558","-0.10376244039313558","-0.10376244039313558"
"44352","-0.19520863376480216","-0.19520863376480216","-0.19520863376480216"
"44408","-0.23612988707463956","-0.23612988707463956","-0.23612988707463956"
"44464","-0.17158176645170897","-0.17158176645170897","-0.17158176645170897"
"44520","-0.20313031690602656","-0.20313031690602656","-0.20313031690602656"
"44576","-0.19421786068899868","-0.19421786068899868","-0.19421786068899868"
"44632","-0.10195074244984426","-0.10195074244984426","-0.10195074244984426"
"44688","-0.21324539611911555","-0.21324539611911555","-0.21324539611911555"
"44744","-0.19244773616082966","-0.19244773616082966","-0.19244773616082966"
"44800","-0.2055096616507702","-0.2055096616507702","-0.2055096616507702"
"44856","-0.1418593690614216","-0.1418593690614216","-0.1418593690614216"
"44912","-0.1826637384632098","-0.1826637384632098","-0.1826637384632098"
"44968","-0.21896994418542212","-0.21896994418542212","-0.21896994418542212"
"45024","-0.18969978246605024","-0.18969978246605024","-0.18969978246605024"
"45080","-0.19792433955687253","-0.19792433955687253","-0.19792433955687253"
"45136","-0.2731880939754774","-0.2731880939754774","-0.2731880939754774"
"45192","-0.20677282410906628","-0.20677282410906628","-0.20677282410906628"
"45248","-0.22628301936977854","-0.22628301936977854","-0.22628301936977854"
"45304","-0.15187031445869556","-0.15187031445869556","-0.15187031445869556"
"45360","-0.20174395990519164","-0.20174395990519164","-0.20174395990519164"
"45416","-0.1653518366656499","-0.1653518366656499","-0.1653518366656499"
"45472","-0.09109545505877274","-0.09109545505877274","-0.09109545505877274"
"45528","-0.2050400671390283","-0.2050400671390283","-0.2050400671390283"
"45584","-0.1886306892556604","-0.1886306892556604","-0.1886306892556604"
"45640","-0.2513829168553154","-0.2513829168553154","-0.2513829168553154"
"45696","-0.14364937456897073","-0.14364937456897073","-0.14364937456897073"
"45752","-0.2277014788996894","-0.2277014788996894","-0.2277014788996894"
"45808","-0.1979907965893896","-0.1979907965893896","-0.1979907965893896"
"45864","-0.22281381980671236","-0.22281381980671236","-0.22281381980671236"
"45920","-0.21029902053123806","-0.21029902053123806","-0.21029902053123806"
"45976","-0.21906268647095808","-0.21906268647095808","-0.21906268647095808"
"46032","-0.12983182051539188","-0.12983182051539188","-0.12983182051539188"
"46088","-0.1956587186335431","-0.1956587186335431","-0.1956587186335431"
"46144","-0.20473367443385845","-0.20473367443385845","-0.20473367443385845"
"46200","-0.2920541623704291","-0.2920541623704291","-0.2920541623704291"
"46256","-0.15927915956126526","-0.15927915956126526","-0.15927915956126526"
"46312","-0.1872620835977917","-0.1872620835977917","-0.1872620835977917"
"46368","-0.1416589603798002","-0.1416589603798002","-0.1416589603798002"
"46424","-0.1499988458090229","-0.1499988458090229","-0.1499988458090229"
"46480","-0.12665073710377328","-0.12665073710377328","-0.12665073710377328"
"46536","-0.18374844229159257","-0.18374844229159257","-0.18374844229159257"
"46592","-0.157516306770655","-0.157516306770655","-0.157516306770655"
"46648","-0.22441412406624295","-0.22441412406624295","-0.22441412406624295"
"46704","-0.17515407849956924","-0.17515407849956924","-0.17515407849956924"
"46760","-0.17417389326146804","-0.17417389326146804","-0.17417389326146804"
"46816","-0.19870808499581472","-0.19870808499581472","-0.19870808499581472"
"46872","-0.20813592469494324","-0.20813592469494324","-0.20813592469494324"
"46928","-0.12431418088575204","-0.12431418088575204","-0.12431418088575204"
"46984","-0.1720066725047218","-0.1720066725047218","-0.1720066725047218"
"47040","-0.18347719478576133","-0.18347719478576133","-0.18347719478576133"
"47096","-0.15475410213305926","-0.15475410213305926","-0.15475410213305926"
"47152","-0.1664783215795372","-0.1664783215795372","-0.1664783215795372"
"47208","-0.19860790077170046","-0.19860790077170046","-0.19860790077170046"
"47264","-0.14442389080189363","-0.14442389080189363","-0.14442389080189363"
"47320","-0.14253721171917277","-0.14253721171917277","-0.14253721171917277"
"47376","-0.16460991384034665","-0.16460991384034665","-0.16460991384034665"
"47432","-0.24890240763003627","-0.24890240763003627","-0.24890240763003627"
"47488","-0.18364222139886502","-0.18364222139886502","-0.18364222139886502"
"47544","-0.12557652296770053","-0.12557652296770053","-0.12557652296770053"
"47600","-0.13408616748347413","-0.13408616748347413","-0.13408616748347413"
"47656","-0.2179635810898617","-0.2179635810898617","-0.2179635810898617"
"47712","-0.24014868726953864","-0.24014868726953864","-0.24014868726953864"
"47768","-0.20625476094331438","-0.20625476094331438","-0.20625476094331438"
"47824","-0.21094829146265207","-0.21094829146265207","-0.21094829146265207"
"47880","-0.17629566205626665","-0.17629566205626665","-0.17629566205626665"
"47936","-0.11453921901799428","-0.11453921901799428","-0.11453921901799428"
"47992","-0.16349511622199012","-0.16349511622199012","-0.16349511622199012"
"48048","-0.19244174421570884","-0.19244174421570884","-0.19244174421570884"
"48104","-0.15991639021088608","-0.15991639021088608","-0.15991639021088608"
"48160","-0.18850233344710432","-0.18850233344710432","-0.18850233344710432"
"48216","-0.1563592691284915","-0.1563592691284915","-0.1563592691284915"
"48272","-0.22272898834004687","-0.22272898834004687","-0.22272898834004687"
"48328","-0.1958919043536298","-0.1958919043536298","-0.1958919043536298"
"48384","-0.2762217750326575","-0.2762217750326575","-0.2762217750326575"
"48440","-0.2128211474919226","-0.2128211474919226","-0.2128211474919226"
"48496","-0.13375716057392614","-0.13375716057392614","-0.13375716057392614"
"48552","-0.17419564896893766","-0.17419564896893766","-0.17419564896893766"
"48608","-0.19213688600575551","-0.19213688600575551","-0.19213688600575551"
"48664","-0.24003026010086614","-0.24003026010086614","-0.24003026010086614"
"48720","-0.1909780972309818","-0.1909780972309818","-0.1909780972309818"
"48776","-0.1896864136433578","-0.1896864136433578","-0.1896864136433578"
"48832","-0.14892950460974438","-0.14892950460974438","-0.14892950460974438"
"48888","-0.16113140900658132","-0.16113140900658132","-0.16113140900658132"
"48944","-0.1841758215256656","-0.1841758215256656","-0.1841758215256656"
"49000","-0.15978438802994788","-0.15978438802994788","-0.15978438802994788"
"49056","-0.2589391333664632","-0.2589391333664632","-0.2589391333664632"
"49112","-0.20545024677024534","-0.20545024677024534","-0.20545024677024534"
"49168","-0.2578157954764417","-0.2578157954764417","-0.2578157954764417"
"49224","-0.16479643960095322","-0.16479643960095322","-0.16479643960095322"
"49280","-0.2246299509618742","-0.2246299509618742","-0.2246299509618742"
"49336","-0.1285097895185269","-0.1285097895185269","-0.1285097895185269"
"49392","-0.20455281781808785","-0.20455281781808785","-0.20455281781808785"
"49448","-0.1456415306050379","-0.1456415306050379","-0.1456415306050379"
"49504","-0.23937745570098437","-0.23937745570098437","-0.23937745570098437"
"49560","-0.11535971606887567","-0.11535971606887567","-0.11535971606887567"
"49616","-0.22003719734493643","-0.22003719734493643","-0.22003719734493643"
"49672","-0.2533642050548224","-0.2533642050548224","-0.2533642050548224"
"49728","-0.2067997195484471","-0.2067997195484471","-0.2067997195484471"
"49784","-0.20699763154455772","-0.20699763154455772","-0.20699763154455772"
"49840","-0.20543452310569896","-0.20543452310569896","-0.20543452310569896"
"49896","-0.1968742458654257","-0.1968742458654257","-0.1968742458654257"
"49952","-0.18692296903464012","-0.18692296903464012","-0.18692296903464012"
"50008","-0.1534921838901937","-0.1534921838901937","-0.1534921838901937"
"50064","-0.18995941272002406","-0.18995941272002406","-0.18995941272002406"
"50120","-0.2523444084072253","-0.2523444084072253","-0.2523444084072253"
"50176","-0.268809139127067","-0.268809139127067","-0.268809139127067"
"50232","-0.22221974155885013","-0.22221974155885013","-0.22221974155885013"
"50288","-0.1408539874731408","-0.1408539874731408","-0.1408539874731408"
"50344","-0.20183538269096366","-0.20183538269096366","-0.20183538269096366"
"50400","-0.1984507982803431","-0.1984507982803431","-0.1984507982803431"
"50456","-0.13714692819242677","-0.13714692819242677","-0.13714692819242677"
"50512","-0.24239629904332105","-0.24239629904332105","-0.24239629904332105"
"50568","-0.19820793459560568","-0.19820793459560568","-0.19820793459560568"
"50624","-0.13968893380175965","-0.13968893380175965","-0.13968893380175965"
"50680","-0.23303199058864266","-0.23303199058864266","-0.23303199058864266"
"50736","-0.20151574792301594","-0.20151574792301594","-0.20151574792301594"
"50792","-0.20279199794701222","-0.20279199794701222","-0.20279199794701222"
"50848","-0.15841646658373065","-0.15841646658373065","-0.15841646658373065"
"50904","-0.1743394139727267","-0.1743394139727267","-0.1743394139727267"
"50960","-0.18639276011769348","-0.18639276011769348","-0.18639276011769348"
"51016","-0.24424041416690065","-0.24424041416690065","-0.24424041416690065"
"51072","-0.18115637869535325","-0.18115637869535325","-0.18115637869535325"
"51128","-0.18073690391611308","-0.18073690391611308","-0.18073690391611308"
"51184","-0.16412760140519822","-0.16412760140519822","-0.16412760140519822"
"51240","-0.20390976348426193","-0.20390976348426193","-0.20390976348426193"
"51296","-0.2741509576711299","-0.2741509576711299","-0.2741509576711299"
"51352","-0.23265293214838798","-0.23265293214838798","-0.23265293214838798"
"51408","-0.16637087398945974","-0.16637087398945974","-0.16637087398945974"
"51464","-0.15261869078191617","-0.15261869078191617","-0.15261869078191617"
"51520","-0.18576831316264966","-0.18576831316264966","-0.18576831316264966"
"51576","-0.1772190206538653","-0.1772190206538653","-0.1772190206538653"
"51632","-0.2233147718361579","-0.2233147718361579","-0.2233147718361579"
"51688","-0.21555184771811278","-0.21555184771811278","-0.21555184771811278"
"51744","-0.19629464350873604","-0.19629464350873604","-0.19629464350873604"
"51800","-0.14058515693371496","-0.14058515693371496","-0.14058515693371496"
"51856","-0.2252356229776827","-0.2252356229776827","-0.2252356229776827"
"51912","-0.13852236150220656","-0.13852236150220656","-0.13852236150220656"
"51968","-0.18796555616669744","-0.18796555616669744","-0.18796555616669744"
"52024","-0.2100703608011827","-0.2100703608011827","-0.2100703608011827"
"52080","-0.25738844730464433","-0.25738844730464433","-0.25738844730464433"
"52136","-0.1787225161921621","-0.1787225161921621","-0.1787225161921621"
"52192","-0.15490012834197842","-0.15490012834197842","-0.15490012834197842"
"52248","-0.28916060272604227","-0.28916060272604227","-0.28916060272604227"
"52304","-0.18673018331173807","-0.18673018331173807","-0.18673018331173807"
"52360","-0.2120604502633796","-0.2120604502633796","-0.2120604502633796"
"52416","-0.24711289383655335","-0.24711289383655335","-0.24711289383655335"
"52472","-0.2686505951811948","-0.2686505951811948","-0.2686505951811948"
"52528","-0.17629305532515596","-0.17629305532515596","-0.17629305532515596"
"52584","-0.16090512896577516","-0.16090512896577516","-0.16090512896577516"
"52640","-0.21836668065710305","-0.21836668065710305","-0.21836668065710305"
"52696","-0.16974082768016766","-0.16974082768016766","-0.16974082768016766"
"52752","-0.27648166954046854","-0.27648166954046854","-0.27648166954046854"
"52808","-0.2575285692582838","-0.2575285692582838","-0.2575285692582838"
"52864","-0.2082277734298259","-0.2082277734298259","-0.2082277734298259"
"52920","-0.1569947313691955","-0.1569947313691955","-0.1569947313691955"
"52976","-0.2387581094323347","-0.2387581094323347","-0.2387581094323347"
"53032","-0.16465178742752565","-0.16465178742752565","-0.16465178742752565"
"53088","-0.2164454996624651","-0.2164454996624651","-0.2164454996624651"
"53144","-0.17018244104110636","-0.17018244104110636","-0.17018244104110636"
"53200","-0.23935267137858318","-0.23935267137858318","-0.23935267137858318"
"53256","-0.25675724845496006","-0.25675724845496006","-0.25675724845496006"
"53312","-0.1953682431873555","-0.1953682431873555","-0.1953682431873555"
"53368","-0.23446463836201778","-0.23446463836201778","-0.23446463836201778"
"53424","-0.19781026907730848","-0.19781026907730848","-0.19781026907730848"
"53480","-0.2364084150758572","-0.2364084150758572","-0.2364084150758572"
"53536","-0.16930559381459412","-0.16930559381459412","-0.16930559381459412"
"53592","-0.2862550411276364","-0.2862550411276364","-0.2862550411276364"
"53648","-0.25671537111823756","-0.25671537111823756","-0.25671537111823756"
"53704","-0.261590173021735","-0.261590173021735","-0.261590173021735"
"53760","-0.26076309736041975","-0.26076309736041975","-0.26076309736041975"
"53816","-0.23507081267113486","-0.23507081267113486","-0.23507081267113486"
"53872","-0.2592031828244217","-0.2592031828244217","-0.2592031828244217"
"53928","-0.26755804573561665","-0.26755804573561665","-0.26755804573561665"
"53984","-0.1548711327050114","-0.1548711327050114","-0.1548711327050114"
"54040","-0.27518689426748705","-0.27518689426748705","-0.27518689426748705"
"54096","-0.2371679830866924","-0.2371679830866924","-0.2371679830866924"
"54152","-0.21774136983731296","-0.21774136983731296","-0.21774136983731296"
"54208","-0.21289129691407047","-0.21289129691407047","-0.21289129691407047"
"54264","-0.1379525731317699","-0.1379525731317699","-0.1379525731317699"
"54320","-0.22105811276317885","-0.22105811276317885","-0.22105811276317885"
"54376","-0.14448927924483237","-0.14448927924483237","-0.14448927924483237"
"54432","-0.17742167316221943","-0.17742167316221943","-0.17742167316221943"
"54488","-0.25933195134954684","-0.25933195134954684","-0.25933195134954684"
"54544","-0.2021388639077486","-0.2021388639077486","-0.2021388639077486"
"54600","-0.32963982728930813","-0.32963982728930813","-0.32963982728930813"
"54656","-0.3263618386699818","-0.3263618386699818","-0.3263618386699818"
"54712","-0.2580595212057233","-0.2580595212057233","-0.2580595212057233"
"54768","-0.3019502249468739","-0.3019502249468739","-0.3019502249468739"
"54824","-0.3144621446117526","-0.3144621446117526","-0.3144621446117526"
"54880","-0.2319071693685449","-0.2319071693685449","-0.2319071693685449"
"54936","-0.29972539921679225","-0.29972539921679225","-0.29972539921679225"
"54992","-0.24952992509740093","-0.24952992509740093","-0.24952992509740093"
"55048","-0.25520610620151274","-0.25520610620151274","-0.25520610620151274"
"55104","-0.20857657774953017","-0.20857657774953017","-0.20857657774953017"
"55160","-0.2585386892023962","-0.2585386892023962","-0.2585386892023962"
"55216","-0.3696150756344044","-0.3696150756344044","-0.3696150756344044"
"55272","-0.22645518584158708","-0.22645518584158708","-0.22645518584158708"
"55328","-0.33855289677740075","-0.33855289677740075","-0.33855289677740075"
"55384","-0.23404223843256963","-0.23404223843256963","-0.23404223843256963"
"55440","-0.2874766193902663","-0.2874766193902663","-0.2874766193902663"
"55496","-0.24964513763552532","-0.24964513763552532","-0.24964513763552532"
"55552","-0.2797915042222788","-0.2797915042222788","-0.2797915042222788"
"55608","-0.26184571127426653","-0.26184571127426653","-0.26184571127426653"
"55664","-0.3457724172039889","-0.3457724172039889","-0.3457724172039889"
"55720","-0.2227274542771435","-0.2227274542771435","-0.2227274542771435"
"55776","-0.20465075500154248","-0.20465075500154248","-0.20465075500154248"
"55832","-0.31356377829373133","-0.31356377829373133","-0.31356377829373133"
"55888","-0.2577640426461585","-0.2577640426461585","-0.2577640426461585"
"55944","-0.24943069046518454","-0.24943069046518454","-0.24943069046518454"
"56000","-0.3484250465796019","-0.3484250465796019","-0.3484250465796019"
"56056","-0.3434613080462441","-0.3434613080462441","-0.3434613080462441"
"56112","-0.34190411570792395","-0.34190411570792395","-0.34190411570792395"
"56168","-0.18872976592198634","-0.18872976592198634","-0.18872976592198634"
"56224","-0.15937748382566497","-0.15937748382566497","-0.15937748382566497"
"56280","-0.2498744138283655","-0.2498744138283655","-0.2498744138283655"
"56336","-0.29946712161957595","-0.29946712161957595","-0.29946712161957595"
"56392","-0.17874596988743482","-0.17874596988743482","-0.17874596988743482"
"56448","-0.27055416063619003","-0.27055416063619003","-0.27055416063619003"
"56504","-0.2999168267803422","-0.2999168267803422","-0.2999168267803422"
"56560","-0.22894436836941168","-0.22894436836941168","-0.22894436836941168"
"56616","-0.28259010099767085","-0.28259010099767085","-0.28259010099767085"
"56672","-0.2550395225941126","-0.2550395225941126","-0.2550395225941126"
"56728","-0.27012372331955703","-0.27012372331955703","-0.27012372331955703"
"56784","-0.24011522391811013","-0.24011522391811013","-0.24011522391811013"
"56840","-0.2652581142950415","-0.2652581142950415","-0.2652581142950415"
"56896","-0.32615116657689214","-0.32615116657689214","-0.32615116657689214"
"56952","-0.21044254286289288","-0.21044254286289288","-0.21044254286289288"
"57008","-0.24385027368164933","-0.24385027368164933","-0.24385027368164933"
"57064","-0.23668088210979477","-0.23668088210979477","-0.23668088210979477"
"57120","-0.2134513155372891","-0.2134513155372891","-0.2134513155372891"
"57176","-0.28654749074485153","-0.28654749074485153","-0.28654749074485153"
"57232","-0.18680527375545353","-0.18680527375545353","-0.18680527375545353"
"57288","-0.2286449158952261","-0.2286449158952261","-0.2286449158952261"
"57344","-0.24651543617558977","-0.24651543617558977","-0.24651543617558977"
"57400","-0.2814643167172714","-0.2814643167172714","-0.2814643167172714"
"57456","-0.26944180806943524","-0.26944180806943524","-0.26944180806943524"
"57512","-0.25840408787189517","-0.25840408787189517","-0.25840408787189517"
"57568","-0.2780020360078197","-0.2780020360078197","-0.2780020360078197"
"57624","-0.11806705347650374","-0.11806705347650374","-0.11806705347650374"
"57680","-0.12570682497850308","-0.12570682497850308","-0.12570682497850308"
"57736","-0.32502699094281223","-0.32502699094281223","-0.32502699094281223"
"57792","-0.43258185633264173","-0.43258185633264173","-0.43258185633264173"
"57848","-0.21409083632170223","-0.21409083632170223","-0.21409083632170223"
"57904","-0.2543758045503637","-0.2543758045503637","-0.2543758045503637"
"57960","-0.1665755128778983","-0.1665755128778983","-0.1665755128778983"
"58016","-0.18910666481254643","-0.18910666481254643","-0.18910666481254643"
"58072","-0.25225731505391497","-0.25225731505391497","-0.25225731505391497"
"58128","-0.1960783038939553","-0.1960783038939553","-0.1960783038939553"
"58184","-0.20104444986888362","-0.20104444986888362","-0.20104444986888362"
"58240","-0.26866182349234197","-0.26866182349234197","-0.26866182349234197"
"58296","-0.18732399440098865","-0.18732399440098865","-0.18732399440098865"
"58352","-0.21418542639973262","-0.21418542639973262","-0.21418542639973262"
"58408","-0.21599452024869","-0.21599452024869","-0.21599452024869"
"58464","-0.1906765316380188","-0.1906765316380188","-0.1906765316380188"
"58520","-0.2555558332824148","-0.2555558332824148","-0.2555558332824148"
"58576","-0.17304872797588663","-0.17304872797588663","-0.17304872797588663"
"58632","-0.2443224596499931","-0.2443224596499931","-0.2443224596499931"
"58688","-0.3252745734716882","-0.3252745734716882","-0.3252745734716882"
"58744","-0.30213007777153206","-0.30213007777153206","-0.30213007777153206"
"58800","-0.18651749356649816","-0.18651749356649816","-0.18651749356649816"
"58856","-0.23343143488455098","-0.23343143488455098","-0.23343143488455098"
"58912","-0.20534063927577031","-0.20534063927577031","-0.20534063927577031"
"58968","-0.26769021217720973","-0.26769021217720973","-0.26769021217720973"
"59024","-0.2494761003763415","-0.2494761003763415","-0.2494761003763415"
"59080","-0.20800282869216366","-0.20800282869216366","-0.20800282869216366"
"59136","-0.19658513132405156","-0.19658513132405156","-0.19658513132405156"
"59192","-0.22980255207706554","-0.22980255207706554","-0.22980255207706554"
"59248","-0.2225061171532919","-0.2225061171532919","-0.2225061171532919"
"59304","-0.3261782433146436","-0.3261782433146436","-0.3261782433146436"
"59360","-0.26788698373517644","-0.26788698373517644","-0.26788698373517644"
"59416","-0.26049357195248984","-0.26049357195248984","-0.26049357195248984"
"59472","-0.2166186221099148","-0.2166186221099148","-0.2166186221099148"
"59528","-0.23506989950935045","-0.23506989950935045","-0.23506989950935045"
